NUM_BODIES 
9

NUM_STEPS
365

NAMES
Sun
Mercury
Venus
Earth
Mars
Jupiter
Saturn
Uranus
Neptune

MASSES
1.989e+30
3.3011e+23
4.8675e+24
5.972e+24
6.4171e+23
1.89819e+27
5.6834e+26
8.6813e+25
1.02413e+26
 
RADII
695700000.0
2439700
6051800
6371000.0
3389500
71492000
54364000
24973000
24341000

TRAJECTORIES
256, 0, 0, -35846746837.60657, 32026523934.272434, -66520624895.56348, -84696232020.19926, 48712676990.09288, 142102412777.3407, 190369730978.49695, -150986949571.28864, -682180201155.7233, -295465232067.6664, -1334826539875.8992, -224181230805.73184, -2736974614811.89, -157179105185.14963, -4442804114695.671, -121636182879.36441
257, 0, 0, -38500884334.469055, 27868492210.0578, -64111242875.34978, -86550168713.21948, 46268111390.315186, 142876040517.96103, 191666536832.73672, -149530463078.5407, -681730539347.5988, -296557258115.0695, -1334688160955.6792, -225049220755.7491, -2736940766861.654, -157792436175.53183, -4442791231931.578, -122111206214.01735
258, 0, 0, -40799440807.08264, 23453375788.86375, -61650952691.38593, -88335379634.27971, 43809992063.33115, 143607813998.42206, 192950103887.91284, -148063648169.9482, -681279232800.9326, -297648568690.46106, -1334549248099.354, -225917120675.82034, -2736906787108.7163, -158405759567.11267, -4442778298955.238, -122586228168.57436
259, 0, 0, -42709898269.4666, 18815412045.6157, -59141725642.822754, -90050472568.35117, 41339029032.042984, 144297485871.46082, 194220362799.76178, -146586620983.38275, -680826282753.2002, -298739161225.89996, -1334409801371.5002, -226784930220.2705, -2736872675554.923, -159019075330.3684, -4442765315766.802, -123061248737.6669
260, 0, 0, -44203899701.442535, 13994182274.585236, -56585570776.72792, -91694112463.33087, 38855937157.149124, 144944820598.25726, 195477245159.01505, -145099497886.3537, -680371690446.1672, -299829033155.883, -1334269820836.9412, -227652649043.47824, -2736838432202.126, -159632383435.77588, -4442752282366.421, -123536267915.92644
261, 0, 0, -45258388273.681694, 9033958530.728584, -53984533196.01268, -93265022433.86679, 36361435949.27251, 145549594552.91357, 196720683487.68848, -143602395470.57568, -679915457125.8843, -300918181917.3526, -1334129306560.746, -228520276799.87616, -2736804057052.1846, -160245683853.81238, -4442739198754.248, -124011285697.98448
262, 0, 0, -45856606835.05562, 3982755046.4406223, -51340692341.88861, -94761984713.21765, 33856249378.562347, 146111596124.26968, 197950611235.38873, -142095430546.63718, -679457584042.6808, -302006604949.70496, -1333988258608.23, -229387813143.95096, -2736769550106.965, -160858976554.95575, -4442726064930.436, -124486302078.47253
263, 0, 0, -45988865956.56973, -1108875884.3787298, -48656160252.550125, -96183841552.58086, 31341105681.793873, 146630625814.9882, 199166962775.63812, -140578720138.76895, -678998072451.1594, -303094299694.7978, -1333846677044.9539, -230255257730.24368, -2736734911368.341, -161472261509.68433, -4442712880895.138, -124961317052.02213
264, 0, 0, -45653004162.74077, -6189231152.801516, -45933079799.785324, -97529496067.38206, 28816737166.9923, 147106496337.84082, 200369673402.219, -139052381479.71075, -678536923610.1902, -304181263596.9584, -1333704561936.7246, -231122610213.34985, -2736700140838.193, -162085538688.47696, -4442699646648.509, -125436330613.2648
265, 0, 0, -44854492252.25126, -11206929702.065437, -43173622905.22268, -98797913030.08029, 26283880015.60937, 147539032709.12857, 201558679325.53888, -137516532005.67487, -678074138782.9049, -305267494102.9914, -1333561913349.595, -231989870247.91977, -2736665238518.409, -162698808061.81302, -4442686362190.703, -125911342756.83214
266, 0, 0, -43606170567.292786, -16112361284.554474, -40379988737.9232, -99988119609.1018, 23743274082.28265, 147928072339.16748, 202733917669.01755, -135971289351.4053, -677609719236.691, -306352988662.18677, -1333418731349.8635, -232857037488.6586, -2736630204410.885, -163312069600.17242, -4442673027521.876, -126386353477.3557
267, 0, 0, -41927647095.75203, -20859004848.39293, -37554401895.02798, -101099206053.57507, 21195662692.209717, 148273465119.77118, 203895326465.4971, -134416771345.33096, -677143666243.1863, -307437744726.32764, -1333275016004.0745, -233724111590.3267, -2736595038517.522, -163925323274.03555, -4442659642642.183, -126861362769.4671
268, 0, 0, -39844418180.04509, -25404528651.033665, -34699110567.16862, -102130326323.5974, 18641792436.17159, 148575073508.6619, 205042844653.67627, -132853096004.8116, -676675981078.2723, -308521759749.6982, -1333130767379.0178, -234591092207.73972, -2736559740840.23, -164538569053.88336, -4442646207551.78, -127336370627.79794
269, 0, 0, -37386796593.76886, -29711613296.794273, -31816384690.344078, -103080698665.8215, 16082412963.241554, 148832772610.7411, 206176412074.56964, -131280381531.47504, -676206665022.0692, -309605031189.0914, -1332985985541.729, -235457978995.76886, -2736524311380.9253, -165151806910.1973, -4442632722250.826, -127811377046.97987
270, 0, 0, -34588740959.81474, -33748472602.528576, -28908514085.960545, -103949606134.20695, 13518276771.217878, 149046450256.15067, 207295969467.99347, -129698746306.6443, -675735719358.9294, -310687556503.8169, -1332840670559.489, -236324771609.34103, -2736488750141.5312, -165765036813.45938, -4442619186739.478, -128286382021.64455
271, 0, 0, -31486676341.728985, -37489079225.344635, -25977806590.722855, -104736397055.83733, 10950138994.820816, 149216007075.05612, 208401458469.0784, -128108308886.85333, -675263145377.4321, -311769333155.70886, -1332694822499.8242, -237191469703.43912, -2736453057123.979, -166378258734.1521, -4442605601017.893, -128761385546.42363
272, 0, 0, -28118381398.019875, -40913127500.86498, -23026586178.05536, -105440485441.75867, 8378757191.696636, 149341356569.0827, 209492821604.81067, -126509187999.44974, -674788944370.3771, -312850358609.1336, -1332548441430.5068, -238058072933.1021, -2736417232330.2065, -166991472642.7585, -4442591965086.23, -129236387615.94882
273, 0, 0, -24521997146.600952, -44005782403.14695, -20057191072.71777, -106061351342.84874, 5804891126.273455, 149422425179.33615, 210570002290.6023, -124901502538.28343, -674313117634.7787, -313930630330.99756, -1332401527419.554, -238924580953.42535, -2736381275762.159, -167604678509.7622, -4442578278944.65, -129711388224.85182
274, 0, 0, -20735190547.111275, -46757270718.09232, -17071971860.267412, -106598541150.77893, 3229302551.5159335, 149459152350.93918, 211632944826.89148, -123285371559.47952, -673835666471.8601, -315010145790.7549, -1332254080535.2283, -239790993419.5607, -2736345187421.7886, -168217876305.6473, -4442564542593.3125, -130186387367.76436
275, 0, 0, -16794486219.366104, -49162369894.27587, -14073289593.00338, -107051667844.1825, 652754988.628108, 149451490594.01602, 212681594395.77405, -121660914277.29434, -673356592187.0476, -316088902460.4152, -1332106100846.0378, -240657309986.7168, -2736308967311.0547, -168831066000.8985, -4442550756032.378, -130661385039.31818
276, 0, 0, -12734763752.271866, -51219843937.02409, -11063513894.010517, -107420411180.19249, -1923986495.244152, 149399405541.05664, 213715897057.6668, -120028250060.05305, -672875896089.9641, -317166897814.5515, -1331957588420.7356, -241523530310.1592, -2736272615431.924, -169444247566.00095, -4442536919262.007, -131136381234.14503
277, 0, 0, -8588906979.110722, -52931866594.16857, -8045021060.902039, -107704517831.562, -4500155511.257255, 149302876000.59372, 214735799748.00354, -118387498426.16754, -672393579494.4233, -318244129330.3075, -1331808543328.3198, -242389654045.21066, -2736236131786.3696, -170057420971.44037, -4442523032282.361, -131611375946.87671
278, 0, 0, -4387585078.060795, -54303462010.83372, -5020192170.838961, -107903801469.62653, -7074984575.004514, 149161894007.12503, 215741250273.96478, -116738779040.23326, -671909643718.4242, -319320594487.40564, -1331658965638.034, -243255680847.25122, -2736199516376.373, -170670586187.7031, -4442509095093.604, -132086369172.145
279, 0, 0, -159142604.53068876, -55341983466.77431, -1991411188.3824925, -108018142793.41458, -9647705334.482922, 148976464867.21518, 216732197311.24194, -115082211709.20367, -671424090084.1442, -320396290768.1546, -1331508855419.3662, -244121610371.71844, -2736162769203.922, -171283743185.2759, -4442495107695.897, -132561360904.58174
280, 0, 0, 4070424436.5632405, -56056642602.39599, 1038936922.2878189, -108047489505.25702, -12217548799.831392, 148746607201.7107, 217708590400.83664, -113417916378.6409, -670936919917.9337, -321471215657.457, -1331358212742.0498, -244987442274.10773, -2736125890271.011, -171896891934.6462, -4442481070089.405, -133036351138.81876
281, 0, 0, 8277427593.342659, -56458095039.559845, 4068468079.281946, -107991856233.28905, -14783745574.777489, 148472352984.00366, 218670379945.89606, -111746013129.04128, -670448134550.3099, -322545366642.81696, -1331207037676.0632, -245853176209.97238, -2736088879579.644, -172510032406.3019, -4442466982274.292, -133511339869.48792
282, 0, 0, 12440398419.0085, -56558083517.29822, 7094800957.550734, -107851324401.28021, -17345526089.727295, 148153747574.27975, 219617517208.58502, -110066622172.2345, -669957735315.9508, -323618741214.34784, -1331055330291.6296, -246718811834.92383, -2736051737131.829, -173123164570.73148, -4442452844250.722, -133986327091.22107
283, 0, 0, 16539969646.573742, -56369136397.6442, 10115558854.625008, -107626042046.26804, -19902120836.430813, 147790849749.68698, 220549954306.99548, -108379863847.85498, -669465723553.6888, -324691336864.7798, -1330903090659.2168, -247584348804.6319, -2736014462929.583, -173736288398.42395, -4442438656018.86, -134461312798.65013
284, 0, 0, 20558737296.803032, -55904317371.60915, 13128371546.114456, -107316223584.50945, -22452760604.152863, 147383731730.36328, 221467644212.09436, -106685858619.88414, -668972100606.505, -325763151089.4672, -1330750318849.5374, -248449786774.82495, -2735977056974.9297, -174349403859.8689, -4442424417578.873, -134936296986.407
285, 0, 0, 24481113140.894257, -55177021114.28253, 16130877129.566872, -106922149526.30113, -24996676717.27723, 146932479201.26138, 222370540744.70996, -104984727073.26227, -668476867821.5228, -326834181386.3965, -1330597014933.5488, -249315125401.2901, -2735939519269.9, -174962510925.55646, -4442410128930.927, -135411279649.12361
286, 0, 0, 28293174537.324463, -54200809232.935715, 19120723855.31785, -106444166140.25557, -27533101274.26936, 146437191329.71085, 223258598572.55823, -103276589910.56871, -667980026550.0021, -327904425256.1935, -1330443178982.4531, -250180364339.8734, -2735901849816.5317, -175575609565.97736, -4442395790075.188, -135886260781.43192
287, 0, 0, 31982516678.60915, -52989280900.88262, 22095571942.991077, -105882685067.65321, -30061267387.920727, 145897980778.65836, 224131773207.30896, -101561567948.76903, -667481578147.3325, -328973880202.13104, -1330288811067.6965, -251045503246.4801, -2735864048616.87, -176188699751.62283, -4442381401011.826, -136361240377.96388
288, 0, 0, 35538110700.62954, -51555972900.741165, 25053095382.34021, -105238182887.52379, -32580409426.795574, 145314973715.5287, 224990021001.6929, -99839782116.0279, -666981523973.0281, -330042543730.13654, -1330133911260.9705, -251910541777.07474, -2735826115672.968, -176801781452.9847, -4442366961741.008, -136836218433.3515
289, 0, 0, 38950169880.72843, -49914284287.64068, 27990983717.15455, -104511200633.14029, -35089763257.79848, 144688309816.64996, 225833299146.6503, -98111353448.58627, -666479865390.7203, -331110413348.7993, -1329978479634.21, -252775479587.6815, -2735788050986.884, -177414854640.55536, -4442352472262.901, -137311194942.22678
290, 0, 0, 42210025226.54489, -48077421438.11993, 30906943810.982594, -103702343260.6387, -37588566489.77897, 144018142267.1888, 226661565668.52145, -96376403087.70186, -665976603768.1526, -332177486569.3783, -1329822516259.5952, -253640316334.38422, -2735749854560.685, -178027919284.82776, -4442337932577.678, -137786169899.22174
291, 0, 0, 45310011080.223404, -46058359816.14339, 33798701593.459694, -102812279070.50381, -40076058718.08709, 143304637756.54175, 227474779426.27982, -94635052276.65123, -665471740477.1735, -333243760905.8092, -1329666021209.5503, -254505051673.32678, -2735711526396.4453, -178640975356.2954, -4442323342685.506, -138261143298.96844
292, 0, 0, 48243360881.22412, -43869819328.18249, 36664003786.05849, -101841739082.68802, -42551481769.991615, 142547976469.13177, 228272900108.80832, -92887422357.79266, -664965276893.7307, -334309233874.7123, -1329508994556.7437, -255369685260.71317, -2735673066496.245, -179254022825.4524, -4442308702586.557, -138736115136.09894
293, 0, 0, 51004112901.287224, -41524250634.73199, 39500619606.113625, -100791516366.15446, -45014079950.87046, 141748352070.56015, 229055888232.21927, -91133634769.68819, -664457214397.865, -335373902995.39954, -1329351436374.088, -256234216752.80774, -2735634474862.173, -179867061662.7934, -4442294012281.001, -139211085405.2453
294, 0, 0, 53587025550.42509, -39033830226.69948, 42306342448.0051, -99662465323.65897, -47463100291.08056, 140905971689.06537, 229823705137.21863, -89373811044.28363, -663947554373.7037, -336437765789.88226, -1329193346734.7397, -257098645805.93542, -2735595751496.323, -180480091838.81366, -4442279271769.011, -139686054101.03964
295, 0, 0, 55987501723.52579, -36410462459.465935, 45078991540.41756, -98455500932.60725, -49897792793.412476, 140021055892.24353, 230576312986.51492, -87608072804.14558, -663436298209.4548, -337500819782.8783, -1329034725712.1, -257962972076.48187, -2735556896400.7993, -181093113324.00897, -4442264481050.759, -140161021218.1141
296, 0, 0, 58201521589.97856, -33665787066.92884, 47816413578.62613, -97171597942.84389, -52317410681.0328, 139093838658.98608, 231313674762.27338, -85836541759.75375, -662923447297.4001, -338563062501.8196, -1328875573379.814, -258827195220.89374, -2735517909577.71, -181706126088.87576, -4442249640126.417, -140635986751.1008
297, 0, 0, 60225583205.76321, -30811190956.72082, 50516484330.79209, -95811790032.24858, -54721210645.81541, 138124567346.59286, 232035754263.61575, -84059339706.84773, -662409003033.8895, -339624491476.8593, -1328715889811.77, -259691314895.6788, -2735478791029.172, -182319130103.91098, -4442234748996.16, -141110950694.63193
298, 0, 0, 62056650335.14616, -27857823321.37297, 53177110217.28492, -94377168921.0329, -57108453096.960594, 137113502653.02092, 232742516104.16638, -82276588523.82669, -661892966819.3341, -340685104240.8794, -1328555675082.101, -260555330757.40622, -2735439540757.309, -182932125339.61218, -4442219807660.161, -141585913043.33966
299, 0, 0, 63692106897.45233, -24816613294.112907, 55796229862.07991, -92868883445.6468, -59478402409.799194, 136060918574.23154, 233433925709.64484, -80488410169.20105, -661375340058.2004, -341744898329.49786, -1328394929265.1836, -261419242462.70667, -2735400158764.252, -183545111766.4775, -4442204816118.596, -142060873791.85617
300, 0, 0, 65129717496.0142, -21698289537.744347, 58371815615.31331, -91288138593.21939, -61830327174.67682, 134967102356.60057, 234109949315.50555, -78694926679.0946, -660856124159.0037, -342803871281.0759, -1328233652435.6382, -262283049668.2726, -2735360645052.139, -184158089355.0057, -4442189774371.638, -142535832934.81372
301, 0, 0, 66367593536.11407, -18513401285.712975, 60901875046.10911, -89636194497.47176, -64163500445.81152, 133832354444.35924, 234770553964.625, -76896260164.79614, -660335320534.3016, -343862020636.7255, -1328071844668.3286, -263146752030.8585, -2735320999623.1157, -184771058075.69608, -4442174682419.464, -143010790466.84454
302, 0, 0, 67404164492.894066, -15272340460.529175, 63384452404.823975, -87914365397.053, -66477199990.016464, 132656988422.03539, 235415707505.0367, -75092532810.35919, -659812930600.6881, -344919343940.3164, -1327909506038.3628, -264010349207.28085, -2735281222479.3335, -185384017899.04852, -4442159540262.251, -143485746382.58087
303, 0, 0, 68238153946.361145, -11985364580.094452, 65817630053.88836, -86124018557.26108, -68770708535.17726, 131441330951.86758, 236045378587.71454, -73283866870.24873, -659288955778.7867, -345975838738.4835, -1327746636621.092, -264873840854.4186, -2735241313622.9526, -185996968795.56354, -4442144347900.176, -143960700676.65503
304, 0, 0, 68868560057.18994, -8662620230.469051, 68199529866.4534, -84266573156.12134, -71043314018.37228, 130185721706.16743, 236659536664.40466, -71470384667.0337, -658763397493.2443, -347031502580.6341, -1327583236492.111, -265737226629.21323, -2735201273056.139, -186609910735.74225, -4442129105333.416, -144435653343.6993
305, 0, 0, 69294640213.09625, -5314166936.961205, 70528314592.08405, -82343499135.80406, -73294309833.52225, 128890513294.60776, 237258151985.50647, -69652208589.12401, -658236257172.7245, -348086333018.955, -1327419305727.2583, -266600506188.66898, -2735161100781.0674, -187222843690.0863, -4442113812562.149, -144910604378.346
306, 0, 0, 69515899630.65262, -1950001306.3298478, 72802189188.76956, -80356316020.37132, -75522995078.45432, 127556071186.41763, 237841195598.00293, -67829461088.551, -657707536249.9016, -349140327608.4199, -1327254844402.6152, -267463679189.853, -2735120796799.918, -187835767629.098, -4442098469586.555, -145385553775.2275
307, 0, 0, 69532083751.41177, 1419918656.8851948, 75019402120.55252, -78306591700.85039, -77728674801.26405, 126182773627.46783, 238408639343.44058, -66002264678.79012, -657177236161.4539, -350193483906.79645, -1327089852594.507, -268326745289.89566, -2735080361114.879, -188448682523.2802, -4442083076406.812, -145860501528.97617
308, 0, 0, 69343174324.18652, 4785649136.047622, 77178246620.10707, -76195941188.63739, -79910660245.85764, 124771011552.23343, 238960455855.95966, -64170741932.62452, -656645358348.0569, -351245799474.6533, -1326924330379.502, -269189704145.99063, -2735039793728.1455, -189061588343.13647, -4442067633023.101, -146335447634.22433
309, 0, 0, 68949389117.55551, 8137236053.883019, 79277061915.6262, -74026025338.24074, -82068269096.55508, 123321188490.62318, 239496618560.37445, -62335015480.048584, -656111904254.3776, -352297271875.3675, -1326758277834.4114, -270052555415.39514, -2734999094641.92, -189674485059.17084, -4442052139435.602, -146810392085.60446
310, 0, 0, 68351185258.46452, 11464690648.99958, 81314234421.4065, -71798549540.37842, -84200825721.63428, 121833720469.66866, 240017101670.30447, -60495208006.21014, -655576875329.0673, -353347898675.13135, -1326591695036.29, -270915298755.43018, -2734958263858.4116, -190287372641.888, -4442036595644.495, -147285334877.74896
311, 0, 0, 67549266244.56114, 14757965140.000889, 83288198891.54648, -69515262386.44737, -86307661415.69447, 120309035910.06895, 240521880186.35648, -58651442249.39011, -655040273024.7554, -354397677442.95984, -1326424582062.4358, -271777933823.48068, -2734917301379.8374, -190900251061.7933, -4442021001649.964, -147760276005.29025
312, 0, 0, 66544592730.028244, 18006928550.8185, 85197439536.20244, -67177954305.38654, -88388114640.71681, 118747575517.59058, 241010929894.35773, -56803840999.018616, -654502098798.043, -355446605750.69745, -1326256938990.3892, -272640460276.9957, -2734876207208.421, -191513120289.39264, -4442005357452.19, -148235215462.86084
313, 0, 0, 65338397237.52144, 21201342790.339706, 87040491099.87209, -64788456173.95798, -90441531265.6986, 117149792169.32468, 241484227363.6409, -54952527093.726234, -653962354109.496, -356494681173.0253, -1326088765897.934, -273502877773.48868, -2734834981346.393, -192125980295.19254, -4441989663051.356, -148710153245.0932
314, 0, 0, 63932203002.633934, 24330839108.059772, 88815939901.20287, -62348637901.4723, -92467264804.7372, 115516150794.80798, 241941749945.3806, -53097623419.42931, -653421040423.6389, -357541901287.4684, -1325920062863.097, -274365185970.5376, -2734793623795.9917, -192738831049.70013, -4441973918447.646, -149185089346.61984
315, 0, 0, 62327847212.2326, 27384895086.594227, 90522424833.84732, -59860406989.9866, -94464676653.43881, 113847128252.01659, 242383475770.98206, -51239252907.448235, -652878159208.9482, -358588263674.4023, -1325750829964.1472, -275227384525.78516, -2734752134559.4624, -193351672523.4232, -4441958123641.244, -149660023762.07327
316, 0, 0, 60527508953.93944, 30352812383.115864, 92158638327.91277, -57325707071.0039, -96433136323.5266, 112143213198.24538, 242809383750.52188, -49377538532.65741, -652333711937.8457, -359633765917.0604, -1325581067279.597, -276089473096.93896, -2734710513639.057, -193964504686.8701, -4441942278632.334, -150134956486.0861
317, 0, 0, 58533742250.56887, 33223695497.270744, 93723327271.5773, -54746516419.703766, -98372021675.52234, 110404905955.88966, 243219453571.24164, -47512603311.66598, -651787700086.6917, -360678405601.5411, -1325410774888.2012, -276951451341.77185, -2734668761037.035, -194577327510.5498, -4441926383421.102, -150609887513.29083
318, 0, 0, 56349514609.62848, 35986431925.52868, 95215293892.46773, -52124846447.73424, -100280719149.37527, 108632718373.14877, 243613665696.09393, -45644570301.02795, -651240125135.7788, -361722180316.81415, -1325239952868.9573, -277813318918.1219, -2734626876755.6636, -195190140964.97195, -4441910438007.732, -151084816838.3201
319, 0, 0, 53978251572.59501, 38629674164.44738, 96633396598.41841, -49462740175.59477, -102158623992.91151, 106827173679.6751, 243992001362.3414, -43773562595.48079, -650690988569.3252, -362765087654.72833, -1325068601301.1052, -278675075483.89276, -2734584860797.216, -195802945020.6468, -4441894442392.413, -151559744455.80652
320, 0, 0, 51423887799.296005, 41141824151.781296, 97976550777.25269, -46762270685.63977, -104005140487.97745, 104988806337.1958, 244354442580.209, -41899703326.21126, -650140291875.4679, -363807125210.018, -1324896720264.1277, -279536720697.0539, -2734542713163.973, -196415739648.08517, -4441878396575.331, -152034670360.3827
321, 0, 0, 48690925265.936844, 43511020889.15715, 99243729555.25061, -44025539556.73129, -105819682174.15016, 103118161885.13799, 244700972131.5896, -40023115659.14738, -649588036546.2561, -364848290580.3102, -1324724309837.7495, -280398254215.64056, -2734500433858.223, -197028524817.7986, -4441862300556.673, -152509594546.6813
322, 0, 0, 45784499186.17185, 45725132178.15024, 100433964513.98853, -41254675281.568985, -107601672069.88837, 101215796781.29169, 245031573568.80286, -38143922793.27544, -649034224077.6448, -365888581366.1313, -1324551370101.9382, -281259675697.7543, -2734458022882.261, -197641300500.29922, -4441846154336.628, -152984517009.33505
323, 0, 0, 42710452276.18078, 47771751628.46468, 101546346365.25673, -38451831667.7238, -109350542890.99724, 99282278237.54903, 245346231213.4082, -36262247958.98095, -648478855969.4875, -366927995170.9142, -1324377901136.9033, -282120984801.56274, -2734415480238.3896, -198254066666.09976, -4441829957915.384, -153459437742.9766
324, 0, 0, 39475417967.41545, 49638202368.19661, 102580025583.7823, -35619186223.40115, -111065737266.28107, 97318184050.76132, 245644930155.07135, -34378214416.41241, -647921933725.5305, -367966529601.005, -1324203903023.0967, -282982181185.3003, -2734372805928.9175, -198866823285.7136, -4441813711293.131, -153934356742.23868
325, 0, 0, 36086913111.60523, 51311549207.26167, 103534212997.50404, -32758938528.957584, -112746707950.25795, 95324102428.75993, 245927656250.48492, -32491945453.86674, -647363458853.405, -369004182265.67004, -1324029375841.2122, -283843264507.268, -2734329999956.1616, -199479570329.65475, -4441797414470.059, -154409274001.75406
326, 0, 0, 32553440604.602375, 52778621380.45759, 104408180335.16618, -29873308595.193733, -114392918032.81148, 93300631811.59007, 246194396122.34335, -30603564386.195415, -646803432864.6216, -370040950777.1025, -1323854319672.186, -284704234425.83374, -2734287062322.446, -200092307768.4379, -4441781067446.357, -154884189516.1555
327, 0, 0, 28884602156.360626, 54026048428.648926, 105201260731.01651, -26964535209.44488, -116003841145.65488, 91248380688.01091, 246445137158.37195, -28713194553.23002, -646241857274.5625, -371076832750.4293, -1323678734597.1965, -285565090599.4326, -2734243993030.1006, -200705035572.57834, -4441764670222.219, -155359103280.07574
328, 0, 0, 25091221125.23845, 55040312263.67923, 105912849186.41335, -24034874270.488895, -117578961665.48407, 89167967407.31879, 246679867510.4105, -26820959318.226295, -645678733602.4756, -372111825803.7182, -1323502620697.6636, -286425832686.567, -2734200792081.4644, -201317753712.592, -4441748222797.834, -155834015288.14764
329, 0, 0, 21185474880.340267, 55807818996.89439, 106542402988.16414, -21086597113.2899, -119117774913.69699, 87060019986.55421, 246898576093.5513, -24926982066.325493, -645114063371.4672, -373145927557.984, -1323325978055.2493, -287286460345.8068, -2734157459478.882, -201930462158.99548, -4441731725173.3955, -156308925535.004
330, 0, 0, 17181035512.743134, 56314994674.67176, 107089442083.43637, -18121988824.59468, -120619787352.55759, 84925175913.15704, 247101252585.33218, -23031386203.031967, -644547848108.4954, -374179135637.19574, -1323148806751.8574, -288146973235.7897, -2734113995224.7056, -202543160882.306, -4441715177349.096, -156783834015.27768
331, 0, 0, 13093216835.212337, 56548409624.34243, 107553549411.09904, -15143346550.397362, -122084516777.68419, 82764081943.13794, 247287887424.98392, -21134295152.70592, -643980089344.3635, -375211447668.2833, -1322971106869.6338, -289007371015.221, -2734070399321.295, -203155849853.0414, -4441698579325.129, -157258740723.60156
332, 0, 0, 8939124435.497065, 56494936616.57556, 107934371189.3704, -12152977796.286821, -123511492506.74323, 80577393894.8379, 247458471812.73285, -19235832357.070244, -643410788613.7131, -376242861281.1443, -1322792878490.9653, -289867653342.8745, -2734026671771.0166, -203768529041.72028, -4441681931101.688, -157733645654.60855
333, 0, 0, 4737804025.452356, 56141948413.27643, 108231617159.66461, -9153198721.689995, -124900255564.23077, 78365776438.35146, 247612997709.1583, -17336121273.73031, -642839947455.0172, -377273374108.6504, -1322614121698.4812, -290727819877.59204, -2733982812576.244, -204381198418.86176, -4441665232678.97, -158208548802.93155
334, 0, 0, 510381410.59042597, 55477560373.98694, 108445060786.54678, -6146332429.023334, -126250358862.22607, 76129902880.69249, 247751457834.60522, -15435285374.705708, -642267567410.5732, -378302983786.65436, -1322434836575.0518, -291587870278.28406, -2733938821739.358, -204993857954.98566, -4441648484057.167, -158683450163.20352
335, 0, 0, -3719814931.128932, 54490923474.46502, 108574539413.72264, -3134707248.763786, -127561367377.00272, 73870454946.78557, 247873845668.6519, -13533448144.972797, -641693650026.4967, -379331687953.9966, -1322255023203.789, -292447804203.9296, -2733894699262.7466, -205606507620.6125, -4441631685236.477, -159158349730.0574
336, 0, 0, -7927160404.621762, 53172572134.55979, 108619954376.00517, -120655021.44993544, -128832858321.38536, 71588122556.36905, 247980155449.63278, -11630733081.017012, -641118196852.714, -380359484252.5117, -1322074681668.0461, -293307621313.5768, -2733850445148.8047, -206219147386.26337, -4441614836217.095, -159633247498.1262
337, 0, 0, -12083684761.344675, 51514829397.151375, 108581271067.21732, 2893490622.3765645, -130064421312.74153, 69283603596.8997, 248070382174.21686, -9727263689.393845, -640541209442.9554, -381386370327.0354, -1321893812051.418, -294167321266.3426, -2733806059399.9346, -206831777222.4601, -4441597936999.219, -160108143462.04288
338, 0, 0, -16159084362.52935, 49512268952.456474, 108458518964.00566, 5905395983.279524, -131255658536.5003, 66957603692.552345, 248144521597.04105, -7823163485.297453, -639962689354.7489, -382412343825.4108, -1321712414437.7405, -295026903721.41345, -2733761542018.546, -207444397099.7252, -4441580987583.046, -160583037616.44052
339, 0, 0, -20120816965.30783, 47162228974.838196, 108251791605.55663, 8912729014.077158, -132406184905.09192, 64610835969.41102, 248202570230.39923, -5918555991.135778, -639382638149.4125, -383437402398.4952, -1321530488911.0908, -295886368338.0452, -2733716893007.0547, -208057006988.5817, -4441563987968.774, -161057929955.95218
340, 0, 0, -23934301734.375317, 44465366518.8792, 107961246529.2223, 11913161040.02187, -133515628212.20482, 62244020816.95188, 248244525343.98666, -4013564735.1111393, -638801057392.0476, -384461543700.1665, -1321348035555.7874, -296745714775.5634, -2733672112367.885, -208669606859.55344, -4441546938156.604, -161532820475.2109
341, 0, 0, -27563247528.266003, 41426233273.81001, 107587105162.07974, 14904368477.001171, -134583629282.25879, 59857885645.92118, 248270384964.69965, -2108313249.8052108, -638217948651.5325, -385484765387.33, -1321165054456.3896, -297604942693.36346, -2733627200103.4673, -209282196683.16486, -4441529838146.731, -162007709168.8498
342, 0, 0, -30970130264.784977, 38053844085.955894, 107129652668.46342, 17884034546.749634, -135609842114.99593, 57453164642.714836, 248280147876.49097, -202925070.7673285, -637633313500.5148, -386507065119.92474, -1320981545697.698, -298464051750.9108, -2733582156216.2397, -209894776429.94107, -4441512687939.359, -162482596031.50198
343, 0, 0, -34116834315.59287, 34362199588.02724, 106589237753.52708, 20849850988.06129, -136593934025.09348, 55030598520.369446, 248273813620.28064, 1702476264.8949566, -637047153515.4049, -387528440560.93, -1320797509364.7537, -299323041607.7413, -2733536980708.647, -210507346070.40787, -4441495487534.6875, -162957481057.80063
344, 0, 0, -36965462563.20972, 30370714881.431065, 105966272422.90738, 23799519762.99116, -137535585776.70563, 52590934266.277405, 248251382493.9223, 3607767219.924141, -636459470276.3691, -388548889376.372, -1320612945542.8389, -300181911923.46106, -2733491673583.1416, -211119905575.09174, -4441478236932.916, -163432364242.37888
345, 0, 0, -39479304632.13144, 26104499480.65705, 105261231698.5787, 26730754757.03376, -138434491712.84433, 50134924886.742035, 248212855552.22498, 5512824258.320918, -635870265367.3225, -389568409235.3302, -1320427854317.4766, -301040662357.747, -2733446234842.1826, -211732454914.5198, -4441460936134.247, -163907245579.8699
